MES_ANO,ESTADO,VALOR REVENDA (R$/L)
2017-11,PERNAMBUCO,3.939
2017-11,PIAUI,3.8684
2017-11,RIO DE JANEIRO,4.3412
2017-11,RIO GRANDE DO NORTE,3.9814
2017-11,RIO GRANDE DO SUL,4.1756
2017-11,RONDONIA,4.0202
2017-11,RORAIMA,3.9152
2017-11,SANTA CATARINA,3.8262
2017-11,SAO PAULO,3.7856
2017-11,SERGIPE,3.9770000000000003
2017-11,TOCANTINS,4.1236
2017-12,ACRE,4.78975
2017-12,ALAGOAS,4.0367500000000005
2017-12,AMAPA,3.927
2017-12,AMAZONAS,3.801
2017-12,BAHIA,3.9945
2017-12,CEARA,4.16875
2017-12,DISTRITO FEDERAL,4.18875
2017-12,ESPIRITO SANTO,3.96475
2017-12,GOIAS,4.411
2017-12,MARANHAO,3.6895
2017-12,MATO GROSSO,4.1335
2017-12,MATO GROSSO DO SUL,4.0322499999999994
2017-12,MINAS GERAIS,4.1465
2017-12,PARA,4.151
2017-12,PARAIBA,3.87925
2017-12,PARANA,4.031750000000001
2017-12,PERNAMBUCO,3.96325
2017-12,PIAUI,3.9285
2017-12,RIO DE JANEIRO,4.48925
2017-12,RIO GRANDE DO NORTE,4.06025
2017-12,RIO GRANDE DO SUL,4.271
2017-12,RONDONIA,4.1815
2017-12,RORAIMA,4.02525
2017-12,SANTA CATARINA,3.994
2017-12,SAO PAULO,3.91
2017-12,SERGIPE,4.007
2017-12,TOCANTINS,4.25825
2018-01,ACRE,4.755
2018-01,ALAGOAS,4.237
2018-01,AMAPA,4.0664
2018-01,AMAZONAS,4.2158
2018-01,BAHIA,4.103
2018-01,CEARA,4.3038
2018-01,DISTRITO FEDERAL,4.1848
2018-01,ESPIRITO SANTO,4.0658
2018-01,GOIAS,4.4079999999999995
2018-01,MARANHAO,3.8451999999999997
2018-01,MATO GROSSO,4.2314
2018-01,MATO GROSSO DO SUL,4.1528
2018-01,MINAS GERAIS,4.3950000000000005
2018-01,PARA,4.2692
2018-01,PARAIBA,3.9476
2018-01,PARANA,4.1304
2018-01,PERNAMBUCO,4.0508
2018-01,PIAUI,4.0764000000000005
2018-01,RIO DE JANEIRO,4.6495999999999995
2018-01,RIO GRANDE DO NORTE,4.1704
2018-01,RIO GRANDE DO SUL,4.349600000000001
2018-01,RONDONIA,4.3158
2018-01,RORAIMA,4.137600000000001
2018-01,SANTA CATARINA,3.995
2018-01,SAO PAULO,3.998
2018-01,SERGIPE,4.207800000000001
2018-01,TOCANTINS,4.3884
2018-02,ACRE,4.756
2018-02,ALAGOAS,4.3205
2018-02,AMAPA,3.9989999999999997
2018-02,AMAZONAS,4.309
2018-02,BAHIA,4.3
2018-02,CEARA,4.15025
2018-02,DISTRITO FEDERAL,4.263999999999999
2018-02,ESPIRITO SANTO,4.051
2018-02,GOIAS,4.3905
2018-02,MARANHAO,3.86675
2018-02,MATO GROSSO,4.231
2018-02,MATO GROSSO DO SUL,4.1747499999999995
2018-02,MINAS GERAIS,4.4345
2018-02,PARA,4.2625
2018-02,PARAIBA,3.98275
2018-02,PARANA,4.11275
2018-02,PERNAMBUCO,4.1285
2018-02,PIAUI,4.1305
2018-02,RIO DE JANEIRO,4.6695
2018-02,RIO GRANDE DO NORTE,4.194
2018-02,RIO GRANDE DO SUL,4.3565000000000005
2018-02,RONDONIA,4.3355
2018-02,RORAIMA,4.0767500000000005
2018-02,SANTA CATARINA,3.9655
2018-02,SAO PAULO,4.0045
2018-02,SERGIPE,4.157
2018-02,TOCANTINS,4.411
2018-03,ACRE,4.797499999999999
2018-03,ALAGOAS,4.27625
2018-03,AMAPA,3.9565
2018-03,AMAZONAS,4.309
2018-03,BAHIA,4.308
2018-03,CEARA,4.312
2018-03,DISTRITO FEDERAL,4.20775
2018-03,ESPIRITO SANTO,4.02975
2018-03,GOIAS,4.4105
2018-03,MARANHAO,3.85075
2018-03,MATO GROSSO,4.21775
2018-03,MATO GROSSO DO SUL,4.14825
2018-03,MINAS GERAIS,4.4435
2018-03,PARA,4.24575
2018-03,PARAIBA,3.94025
2018-03,PARANA,4.11
2018-03,PERNAMBUCO,3.99975
2018-03,PIAUI,4.156
2018-03,RIO DE JANEIRO,4.6865000000000006
2018-03,RIO GRANDE DO NORTE,4.2197499999999994
2018-03,RIO GRANDE DO SUL,4.338
2018-03,RONDONIA,4.3317499999999995
2018-03,RORAIMA,4.042
2018-03,SANTA CATARINA,3.923
2018-03,SAO PAULO,3.9882500000000003
2018-03,SERGIPE,4.07775
2018-03,TOCANTINS,4.40225
2018-04,ACRE,4.79675
2018-04,ALAGOAS,4.34225
2018-04,AMAPA,4.06825
2018-04,AMAZONAS,4.48825
2018-04,BAHIA,4.25525
2018-04,CEARA,4.36425
2018-04,DISTRITO FEDERAL,4.28575
2018-04,ESPIRITO SANTO,4.1015
2018-04,GOIAS,4.405749999999999
2018-04,MARANHAO,3.872
2018-04,MATO GROSSO,4.22625
2018-04,MATO GROSSO DO SUL,4.1315
2018-04,MINAS GERAIS,4.484999999999999
2018-04,PARA,4.28975
2018-04,PARAIBA,3.89325
2018-04,PARANA,4.11575
2018-04,PERNAMBUCO,4.058
2018-04,PIAUI,4.2295
2018-04,RIO DE JANEIRO,4.718
2018-04,RIO GRANDE DO NORTE,4.21625
2018-04,RIO GRANDE DO SUL,4.3485000000000005
2018-04,RONDONIA,4.2955000000000005
2018-04,RORAIMA,4.1587499999999995
2018-04,SANTA CATARINA,3.90975
2018-04,SAO PAULO,4.014
2018-04,SERGIPE,4.079750000000001
2018-04,TOCANTINS,4.4115
2018-05,ACRE,4.9479999999999995
2018-05,ALAGOAS,4.3616
2018-05,AMAPA,4.2096
2018-05,AMAZONAS,4.537999999999999
2018-05,BAHIA,4.486400000000001
2018-05,CEARA,4.6024
2018-05,DISTRITO FEDERAL,4.4118
2018-05,ESPIRITO SANTO,4.3174
2018-05,GOIAS,4.4752
2018-05,MARANHAO,4.0536
2018-05,MATO GROSSO,4.3302
2018-05,MATO GROSSO DO SUL,4.2152
2018-05,MINAS GERAIS,4.6286000000000005
2018-05,PARA,4.417
2018-05,PARAIBA,4.121
2018-05,PARANA,4.2468
2018-05,PERNAMBUCO,4.3538
2018-05,PIAUI,4.3924
2018-05,RIO DE JANEIRO,4.8088
2018-05,RIO GRANDE DO NORTE,4.384600000000001
2018-05,RIO GRANDE DO SUL,4.4914000000000005
2018-05,RONDONIA,4.3876
2018-05,RORAIMA,4.3396
2018-05,SANTA CATARINA,4.032
2018-05,SAO PAULO,4.1582
2018-05,SERGIPE,4.3136
2018-05,TOCANTINS,4.574
2018-06,ACRE,5.036
2018-06,ALAGOAS,4.6434999999999995
2018-06,AMAPA,4.1015
2018-06,AMAZONAS,4.49075
2018-06,BAHIA,4.6095
2018-06,CEARA,4.72675
2018-06,DISTRITO FEDERAL,4.62125
2018-06,ESPIRITO SANTO,4.50575
2018-06,GOIAS,4.78825
2018-06,MARANHAO,4.2775
2018-06,MATO GROSSO,4.654999999999999
2018-06,MATO GROSSO DO SUL,4.399
2018-06,MINAS GERAIS,4.8607499999999995
2018-06,PARA,4.547
2018-06,PARAIBA,4.334
2018-06,PARANA,4.457
2018-06,PERNAMBUCO,4.5432500000000005
2018-06,PIAUI,4.54575
2018-06,RIO DE JANEIRO,4.97425
2018-06,RIO GRANDE DO NORTE,4.5405
2018-06,RIO GRANDE DO SUL,4.72475
2018-06,RONDONIA,4.5017499999999995
2018-06,RORAIMA,4.3325
2018-06,SANTA CATARINA,4.236000000000001
2018-06,SAO PAULO,4.3412500000000005
2018-06,SERGIPE,4.40175
2018-06,TOCANTINS,4.742
2018-07,ACRE,5.0335
2018-07,ALAGOAS,4.6825
2018-07,AMAPA,4.05175
2018-07,AMAZONAS,4.298500000000001
2018-07,BAHIA,4.62925
2018-07,CEARA,4.59075
2018-07,DISTRITO FEDERAL,4.577500000000001
2018-07,ESPIRITO SANTO,4.47325
2018-07,GOIAS,4.72925
2018-07,MARANHAO,4.30025
2018-07,MATO GROSSO,4.62425
2018-07,MATO GROSSO DO SUL,4.2905
2018-07,MINAS GERAIS,4.796749999999999
2018-07,PARA,4.52925
2018-07,PARAIBA,4.29025
2018-07,PARANA,4.33725
2018-07,PERNAMBUCO,4.42
2018-07,PIAUI,4.5315
2018-07,RIO DE JANEIRO,4.928
2018-07,RIO GRANDE DO NORTE,4.465999999999999
2018-07,RIO GRANDE DO SUL,4.75425
2018-07,RONDONIA,4.55825
2018-07,RORAIMA,4.21
2018-07,SANTA CATARINA,4.1535
2018-07,SAO PAULO,4.26
2018-07,SERGIPE,4.46625
2018-07,TOCANTINS,4.72525
2018-08,ACRE,5.0245999999999995
2018-08,ALAGOAS,4.650399999999999
2018-08,AMAPA,3.9226
2018-08,AMAZONAS,4.6884
2018-08,BAHIA,4.6244
2018-08,CEARA,4.4348
2018-08,DISTRITO FEDERAL,4.429
2018-08,ESPIRITO SANTO,4.478
2018-08,GOIAS,4.6784
2018-08,MARANHAO,4.304399999999999
2018-08,MATO GROSSO,4.608
2018-08,MATO GROSSO DO SUL,4.2074
2018-08,MINAS GERAIS,4.7384
2018-08,PARA,4.5398
2018-08,PARAIBA,4.3076
2018-08,PARANA,4.2598
2018-08,PERNAMBUCO,4.2988
2018-08,PIAUI,4.4676
2018-08,RIO DE JANEIRO,4.889
2018-08,RIO GRANDE DO NORTE,4.5116
2018-08,RIO GRANDE DO SUL,4.6613999999999995
2018-08,RONDONIA,4.5664
2018-08,RORAIMA,4.2044
2018-08,SANTA CATARINA,4.1012
2018-08,SAO PAULO,4.215400000000001
2018-08,SERGIPE,4.5072
2018-08,TOCANTINS,4.7366
2018-09,ACRE,5.17575
2018-09,ALAGOAS,4.7684999999999995
2018-09,AMAPA,4.22025
2018-09,AMAZONAS,4.724
2018-09,BAHIA,4.77425
2018-09,CEARA,4.667
2018-09,DISTRITO FEDERAL,4.77175
2018-09,ESPIRITO SANTO,4.67725
2018-09,GOIAS,4.852
2018-09,MARANHAO,4.39475
2018-09,MATO GROSSO,4.7455
2018-09,MATO GROSSO DO SUL,4.37525
2018-09,MINAS GERAIS,4.906000000000001
2018-09,PARA,4.7425
2018-09,PARAIBA,4.48675
2018-09,PARANA,4.463
2018-09,PERNAMBUCO,4.4565
2018-09,PIAUI,4.7002500000000005
2018-09,RIO DE JANEIRO,5.01275
2018-09,RIO GRANDE DO NORTE,4.70975
2018-09,RIO GRANDE DO SUL,4.79725
2018-09,RONDONIA,4.7204999999999995
2018-09,RORAIMA,4.4745
2018-09,SANTA CATARINA,4.2677499999999995
2018-09,SAO PAULO,4.39875
2018-09,SERGIPE,4.7545
2018-09,TOCANTINS,4.9245
2018-10,ACRE,5.352600000000001
2018-10,ALAGOAS,4.8482
2018-10,AMAPA,4.3278
2018-10,AMAZONAS,4.8858
2018-10,BAHIA,4.8796
2018-10,CEARA,4.753
2018-10,DISTRITO FEDERAL,4.8446
2018-10,ESPIRITO SANTO,4.7488
2018-10,GOIAS,4.9494
2018-10,MARANHAO,4.4926
2018-10,MATO GROSSO,4.8468
2018-10,MATO GROSSO DO SUL,4.4374
2018-10,MINAS GERAIS,4.956799999999999
2018-10,PARA,4.82
2018-10,PARAIBA,4.5738
2018-10,PARANA,4.5378
2018-10,PERNAMBUCO,4.6052
2018-10,PIAUI,4.7642
2018-10,RIO DE JANEIRO,5.0968
2018-10,RIO GRANDE DO NORTE,4.7442
2018-10,RIO GRANDE DO SUL,4.9281999999999995
2018-10,RONDONIA,4.801
2018-10,RORAIMA,4.6144
2018-10,SANTA CATARINA,4.3492
2018-10,SAO PAULO,4.4952
2018-10,SERGIPE,4.8518
2018-10,TOCANTINS,5.0611999999999995
2018-11,ACRE,5.14075
2018-11,ALAGOAS,4.78925
2018-11,AMAPA,4.08525
2018-11,AMAZONAS,4.86125
2018-11,BAHIA,4.7065
2018-11,CEARA,4.6530000000000005
2018-11,DISTRITO FEDERAL,4.55825
2018-11,ESPIRITO SANTO,4.622
2018-11,GOIAS,4.7205
2018-11,MARANHAO,4.4285
2018-11,MATO GROSSO,4.78525
2018-11,MATO GROSSO DO SUL,4.2989999999999995
2018-11,MINAS GERAIS,4.836
2018-11,PARA,4.699
2018-11,PARAIBA,4.52375
2018-11,PARANA,4.375
2018-11,PERNAMBUCO,4.48625
2018-11,PIAUI,4.668749999999999
2018-11,RIO DE JANEIRO,4.996
2018-11,RIO GRANDE DO NORTE,4.53825
2018-11,RIO GRANDE DO SUL,4.7829999999999995
2018-11,RONDONIA,4.66325
2018-11,RORAIMA,4.38
2018-11,SANTA CATARINA,4.27575
2018-11,SAO PAULO,4.3629999999999995
2018-11,SERGIPE,4.69775
2018-11,TOCANTINS,4.890750000000001
2018-12,ACRE,4.91375
2018-12,ALAGOAS,4.65025
2018-12,AMAPA,3.9225
2018-12,AMAZONAS,4.12725
2018-12,BAHIA,4.461
2018-12,CEARA,4.47825
2018-12,DISTRITO FEDERAL,4.31475
2018-12,ESPIRITO SANTO,4.453749999999999
2018-12,GOIAS,4.5195
2018-12,MARANHAO,4.21675
2018-12,MATO GROSSO,4.58925
2018-12,MATO GROSSO DO SUL,4.13025
2018-12,MINAS GERAIS,4.62775
2018-12,PARA,4.53575
2018-12,PARAIBA,4.373
2018-12,PARANA,4.15775
2018-12,PERNAMBUCO,4.23775
2018-12,PIAUI,4.473750000000001
2018-12,RIO DE JANEIRO,4.82575
2018-12,RIO GRANDE DO NORTE,4.358
2018-12,RIO GRANDE DO SUL,4.5405
2018-12,RONDONIA,4.4565
2018-12,RORAIMA,4.1265
2018-12,SANTA CATARINA,4.078
2018-12,SAO PAULO,4.14825
2018-12,SERGIPE,4.489
2018-12,TOCANTINS,4.593
2019-01,ACRE,4.782
2019-01,ALAGOAS,4.4348
2019-01,AMAPA,3.8734
2019-01,AMAZONAS,3.8524000000000003
2019-01,BAHIA,4.4722
2019-01,CEARA,4.2726
2019-01,DISTRITO FEDERAL,4.159000000000001
2019-01,ESPIRITO SANTO,4.3706000000000005
2019-01,GOIAS,4.381600000000001
2019-01,MARANHAO,4.1537999999999995
2019-01,MATO GROSSO,4.5268
2019-01,MATO GROSSO DO SUL,4.0468
2019-01,MINAS GERAIS,4.5556
2019-01,PARA,4.4452
2019-01,PARAIBA,4.1308
2019-01,PARANA,4.0922
2019-01,PERNAMBUCO,4.1774000000000004
2019-01,PIAUI,4.3950000000000005
2019-01,RIO DE JANEIRO,4.7802
2019-01,RIO GRANDE DO NORTE,4.1704
2019-01,RIO GRANDE DO SUL,4.388199999999999
2019-01,RONDONIA,4.3692
2019-01,RORAIMA,3.9554
2019-01,SANTA CATARINA,4.0168
2019-01,SAO PAULO,4.0582
2019-01,SERGIPE,4.2546
2019-01,TOCANTINS,4.4806
2019-02,ACRE,4.68625
2019-02,ALAGOAS,4.34325
2019-02,AMAPA,3.7935
2019-02,AMAZONAS,3.77475
2019-02,BAHIA,4.43325
2019-02,CEARA,4.24625
2019-02,DISTRITO FEDERAL,4.0752500000000005
2019-02,ESPIRITO SANTO,4.27975
2019-02,GOIAS,4.36325
2019-02,MARANHAO,4.05575
2019-02,MATO GROSSO,4.3915
2019-02,MATO GROSSO DO SUL,3.93025
2019-02,MINAS GERAIS,4.5085
2019-02,PARA,4.33875
2019-02,PARAIBA,3.9855
2019-02,PARANA,4.022
2019-02,PERNAMBUCO,4.13275
2019-02,PIAUI,4.23775
2019-02,RIO DE JANEIRO,4.7065
2019-02,RIO GRANDE DO NORTE,4.071
2019-02,RIO GRANDE DO SUL,4.2284999999999995
2019-02,RONDONIA,4.3235
2019-02,RORAIMA,3.81825
2019-02,SANTA CATARINA,3.96225
2019-02,SAO PAULO,3.974
2019-02,SERGIPE,4.19
2019-02,TOCANTINS,4.39225
2019-03,ACRE,4.78625
2019-03,ALAGOAS,4.41075
2019-03,AMAPA,3.9855
2019-03,AMAZONAS,4.09525
2019-03,BAHIA,4.538
2019-03,CEARA,4.5595
2019-03,DISTRITO FEDERAL,4.25125
2019-03,ESPIRITO SANTO,4.3580000000000005
2019-03,GOIAS,4.3425
2019-03,MARANHAO,4.25525
2019-03,MATO GROSSO,4.4544999999999995
2019-03,MATO GROSSO DO SUL,4.00775
2019-03,MINAS GERAIS,4.62175
2019-03,PARA,4.43325
2019-03,PARAIBA,3.98175
2019-03,PARANA,4.1305
2019-03,PERNAMBUCO,4.213
2019-03,PIAUI,4.442
2019-03,RIO DE JANEIRO,4.78625
2019-03,RIO GRANDE DO NORTE,4.317
2019-03,RIO GRANDE DO SUL,4.437
2019-03,RONDONIA,4.45575
2019-03,RORAIMA,3.9322500000000002
2019-03,SANTA CATARINA,4.045999999999999
2019-03,SAO PAULO,4.05575
2019-03,SERGIPE,4.3665
2019-03,TOCANTINS,4.45725
2019-04,ACRE,4.868
2019-04,ALAGOAS,4.5645
2019-04,AMAPA,4.016
2019-04,AMAZONAS,4.28925
2019-04,BAHIA,4.55025
2019-04,CEARA,4.6605
2019-04,DISTRITO FEDERAL,4.36025
2019-04,ESPIRITO SANTO,4.46725
2019-04,GOIAS,4.49825
2019-04,MARANHAO,4.3785
2019-04,MATO GROSSO,4.48625
2019-04,MATO GROSSO DO SUL,4.17325
2019-04,MINAS GERAIS,4.6975
2019-04,PARA,4.54175
2019-04,PARAIBA,4.1907499999999995
2019-04,PARANA,4.232
2019-04,PERNAMBUCO,4.3427500000000006
2019-04,PIAUI,4.7195
2019-04,RIO DE JANEIRO,4.8675
2019-04,RIO GRANDE DO NORTE,4.51525
2019-04,RIO GRANDE DO SUL,4.67725
2019-04,RONDONIA,4.6305
2019-04,RORAIMA,4.17725
2019-04,SANTA CATARINA,4.18575
2019-04,SAO PAULO,4.159
2019-04,SERGIPE,4.4755
2019-04,TOCANTINS,4.54325
2019-05,ACRE,5.0652
2019-05,ALAGOAS,4.6655999999999995
2019-05,AMAPA,4.1716
2019-05,AMAZONAS,4.1696
2019-05,BAHIA,4.6598
2019-05,CEARA,4.744
2019-05,DISTRITO FEDERAL,4.465
2019-05,ESPIRITO SANTO,4.618399999999999
2019-05,GOIAS,4.7256
2019-05,MARANHAO,4.5686
2019-05,MATO GROSSO,4.5552
2019-05,MATO GROSSO DO SUL,4.3402
2019-05,MINAS GERAIS,4.8334
2019-05,PARA,4.6772
2019-05,PARAIBA,4.4078
2019-05,PARANA,4.3554
2019-05,PERNAMBUCO,4.512
2019-05,PIAUI,4.8134
2019-05,RIO DE JANEIRO,5.0062
2019-05,RIO GRANDE DO NORTE,4.7623999999999995
2019-05,RIO GRANDE DO SUL,4.7951999999999995
2019-05,RONDONIA,4.765000000000001
2019-05,RORAIMA,4.3808
2019-05,SANTA CATARINA,4.258
2019-05,SAO PAULO,4.2614
2019-05,SERGIPE,4.606
2019-05,TOCANTINS,4.6676
2019-06,ACRE,5.057499999999999
2019-06,ALAGOAS,4.64525
2019-06,AMAPA,4.003
2019-06,AMAZONAS,4.57425
2019-06,BAHIA,4.61125
2019-06,CEARA,4.55375
2019-06,DISTRITO FEDERAL,4.32425
2019-06,ESPIRITO SANTO,4.49075
2019-06,GOIAS,4.627
2019-06,MARANHAO,4.5605
2019-06,MATO GROSSO,4.48625
2019-06,MATO GROSSO DO SUL,4.29725
2019-06,MINAS GERAIS,4.74375
2019-06,PARA,4.6682500000000005
2019-06,PARAIBA,4.53675
2019-06,PARANA,4.27275
2019-06,PERNAMBUCO,4.475
2019-06,PIAUI,4.55375
2019-06,RIO DE JANEIRO,4.94625
2019-06,RIO GRANDE DO NORTE,4.545999999999999
2019-06,RIO GRANDE DO SUL,4.644
2019-06,RONDONIA,4.6537500000000005
2019-06,RORAIMA,4.2255
2019-06,SANTA CATARINA,4.1370000000000005
2019-06,SAO PAULO,4.193
2019-06,SERGIPE,4.46575
2019-06,TOCANTINS,4.68475
2019-07,ACRE,4.892
2019-07,ALAGOAS,4.6028
2019-07,AMAPA,3.9176
2019-07,AMAZONAS,4.4590000000000005
2019-07,BAHIA,4.4472000000000005
2019-07,CEARA,4.364
2019-07,DISTRITO FEDERAL,4.2042
2019-07,ESPIRITO SANTO,4.3212
2019-07,GOIAS,4.4606
2019-07,MARANHAO,4.411
2019-07,MATO GROSSO,4.4178
2019-07,MATO GROSSO DO SUL,4.1432
2019-07,MINAS GERAIS,4.631
2019-07,PARA,4.5634
2019-07,PARAIBA,4.421
2019-07,PARANA,4.1148
2019-07,PERNAMBUCO,4.3706000000000005
2019-07,PIAUI,4.4312000000000005
2019-07,RIO DE JANEIRO,4.8526
2019-07,RIO GRANDE DO NORTE,4.4732
2019-07,RIO GRANDE DO SUL,4.539199999999999
2019-07,RONDONIA,4.5058
2019-07,RORAIMA,4.0046
2019-07,SANTA CATARINA,3.9856000000000003
2019-07,SAO PAULO,4.1104
2019-07,SERGIPE,4.319
2019-07,TOCANTINS,4.569599999999999
2019-08,ACRE,4.79075
2019-08,ALAGOAS,4.5225
2019-08,AMAPA,3.8385
2019-08,AMAZONAS,4.1240000000000006
2019-08,BAHIA,4.48875
2019-08,CEARA,4.5767500000000005
2019-08,DISTRITO FEDERAL,4.2165
2019-08,ESPIRITO SANTO,4.52225
2019-08,GOIAS,4.393
2019-08,MARANHAO,4.36325
2019-08,MATO GROSSO,4.46475
2019-08,MATO GROSSO DO SUL,4.06025
2019-08,MINAS GERAIS,4.5795
2019-08,PARA,4.52325
2019-08,PARAIBA,4.33725
2019-08,PARANA,4.08975
2019-08,PERNAMBUCO,4.27675
2019-08,PIAUI,4.50475
2019-08,RIO DE JANEIRO,4.8145
2019-08,RIO GRANDE DO NORTE,4.33875
2019-08,RIO GRANDE DO SUL,4.438
2019-08,RONDONIA,4.409
2019-08,RORAIMA,3.90575
2019-08,SANTA CATARINA,3.92575
2019-08,SAO PAULO,4.0835
2019-08,SERGIPE,4.23825
2019-08,TOCANTINS,4.50725
2019-09,ACRE,4.775
2019-09,ALAGOAS,4.52575
2019-09,AMAPA,3.8529999999999998
2019-09,AMAZONAS,4.28275
2019-09,BAHIA,4.5625
2019-09,CEARA,4.5992500000000005
2019-09,DISTRITO FEDERAL,4.274
2019-09,ESPIRITO SANTO,4.49
2019-09,GOIAS,4.498
2019-09,MARANHAO,4.2844999999999995
2019-09,MATO GROSSO,4.482
2019-09,MATO GROSSO DO SUL,4.0605
2019-09,MINAS GERAIS,4.57725
2019-09,PARA,4.511
2019-09,PARAIBA,4.28125
2019-09,PARANA,4.08075
2019-09,PERNAMBUCO,4.2415
2019-09,PIAUI,4.563750000000001
2019-09,RIO DE JANEIRO,4.7895
2019-09,RIO GRANDE DO NORTE,4.50825
2019-09,RIO GRANDE DO SUL,4.365
2019-09,RONDONIA,4.4807500000000005
2019-09,RORAIMA,4.12225
2019-09,SANTA CATARINA,3.928
2019-09,SAO PAULO,4.086
2019-09,SERGIPE,4.31325
2019-09,TOCANTINS,4.50475
2019-10,ACRE,4.8188
2019-10,ALAGOAS,4.4872
2019-10,AMAPA,3.9442
2019-10,AMAZONAS,4.381600000000001
2019-10,BAHIA,4.5886000000000005
2019-10,CEARA,4.6018
2019-10,DISTRITO FEDERAL,4.3034
2019-10,ESPIRITO SANTO,4.5078000000000005
2019-10,GOIAS,4.5862
2019-10,MARANHAO,4.3100000000000005
2019-10,MATO GROSSO,4.4914000000000005
2019-10,MATO GROSSO DO SUL,4.126399999999999
2019-10,MINAS GERAIS,4.6664
2019-10,PARA,4.5664
2019-10,PARAIBA,4.29
2019-10,PARANA,4.1434
2019-10,PERNAMBUCO,4.3354
2019-10,PIAUI,4.614199999999999
2019-10,RIO DE JANEIRO,4.8392
2019-10,RIO GRANDE DO NORTE,4.6332
2019-10,RIO GRANDE DO SUL,4.4074
2019-10,RONDONIA,4.5576
2019-10,RORAIMA,4.2314
2019-10,SANTA CATARINA,4.007
2019-10,SAO PAULO,4.1396
2019-10,SERGIPE,4.3878
2019-10,TOCANTINS,4.6074
2019-11,ACRE,4.79575
2019-11,ALAGOAS,4.5120000000000005
2019-11,AMAPA,3.9715
2019-11,AMAZONAS,4.5095
2019-11,BAHIA,4.578
2019-11,CEARA,4.4375
2019-11,DISTRITO FEDERAL,4.295999999999999
2019-11,ESPIRITO SANTO,4.4704999999999995
2019-11,GOIAS,4.625
2019-11,MARANHAO,4.44475
2019-11,MATO GROSSO,4.517
2019-11,MATO GROSSO DO SUL,4.153
2019-11,MINAS GERAIS,4.693
2019-11,PARA,4.5672500000000005
2019-11,PARAIBA,4.357749999999999
2019-11,PARANA,4.1875
2019-11,PERNAMBUCO,4.31225
2019-11,PIAUI,4.5482499999999995
2019-11,RIO DE JANEIRO,4.88375
2019-11,RIO GRANDE DO NORTE,4.6282499999999995
2019-11,RIO GRANDE DO SUL,4.5272499999999996
2019-11,RONDONIA,4.479
2019-11,RORAIMA,4.25775
2019-11,SANTA CATARINA,4.12975
2019-11,SAO PAULO,4.175750000000001
2019-11,SERGIPE,4.375
2019-11,TOCANTINS,4.666
2019-12,ACRE,4.8870000000000005
2019-12,ALAGOAS,4.5680000000000005
2019-12,AMAPA,3.9775
2019-12,AMAZONAS,4.1895
2019-12,BAHIA,4.664
2019-12,CEARA,4.64025
2019-12,DISTRITO FEDERAL,4.513
2019-12,ESPIRITO SANTO,4.6295
2019-12,GOIAS,4.72275
2019-12,MARANHAO,4.457000000000001
2019-12,MATO GROSSO,4.667
2019-12,MATO GROSSO DO SUL,4.2989999999999995
2019-12,MINAS GERAIS,4.7829999999999995
2019-12,PARA,4.66525
2019-12,PARAIBA,4.3275
2019-12,PARANA,4.321
2019-12,PERNAMBUCO,4.438000000000001
2019-12,PIAUI,4.6107499999999995
2019-12,RIO DE JANEIRO,4.97425
2019-12,RIO GRANDE DO NORTE,4.77525
2019-12,RIO GRANDE DO SUL,4.69425
2019-12,RONDONIA,4.5115
2019-12,RORAIMA,4.30275
2019-12,SANTA CATARINA,4.3175
2019-12,SAO PAULO,4.313750000000001
2019-12,SERGIPE,4.611000000000001
2019-12,TOCANTINS,4.7405
2020-01,ACRE,4.979
2020-01,ALAGOAS,4.5972
2020-01,AMAPA,4.002599999999999
2020-01,AMAZONAS,4.3304
2020-01,BAHIA,4.7025999999999994
2020-01,CEARA,4.6942
2020-01,DISTRITO FEDERAL,4.4996
2020-01,ESPIRITO SANTO,4.683400000000001
2020-01,GOIAS,4.76
2020-01,MARANHAO,4.4836
2020-01,MATO GROSSO,4.7562
2020-01,MATO GROSSO DO SUL,4.360200000000001
2020-01,MINAS GERAIS,4.8132
2020-01,PARA,4.6784
2020-01,PARAIBA,4.3086
2020-01,PARANA,4.3436
2020-01,PERNAMBUCO,4.4694
2020-01,PIAUI,4.6242
2020-01,RIO DE JANEIRO,5.0288
2020-01,RIO GRANDE DO NORTE,4.8158
2020-01,RIO GRANDE DO SUL,4.762
2020-01,RONDONIA,4.5038
2020-01,RORAIMA,4.3134
2020-01,SANTA CATARINA,4.3692
2020-01,SAO PAULO,4.3814
2020-01,SERGIPE,4.6614
2020-01,TOCANTINS,4.763
2020-02,ACRE,4.97075
2020-02,ALAGOAS,4.622
2020-02,AMAPA,3.86425
2020-02,AMAZONAS,4.72825
2020-02,BAHIA,4.57775
2020-02,CEARA,4.673
2020-02,DISTRITO FEDERAL,4.43075
2020-02,ESPIRITO SANTO,4.56475
2020-02,GOIAS,4.6975
2020-02,MARANHAO,4.38525
2020-02,MATO GROSSO,4.7467500000000005
2020-02,MATO GROSSO DO SUL,4.43075
2020-02,MINAS GERAIS,4.7765
2020-02,PARA,4.6537500000000005
2020-02,PARAIBA,4.2524999999999995
2020-02,PARANA,4.3205
2020-02,PERNAMBUCO,4.44925
2020-02,PIAUI,4.64025
2020-02,RIO DE JANEIRO,5.01225
2020-02,RIO GRANDE DO NORTE,4.683
2020-02,RIO GRANDE DO SUL,4.6842500000000005
2020-02,RONDONIA,4.62875
